ID	Name
Niben261Chr13g0959011.1	NbCAO1a
Niben261Chr05g0940001.1	NbCAO1b
Niben261Chr05g0435008.1	NbCAO2a
Niben261Chr11g1091008.1	NbCAO2b
Niben261Chr05g0435007.1	NbCAO2c
Niben261Chr09g0219001.1	NbHCARa
Niben261Chr04g1097005.1	NbHCARb
Niben261Chr18g0493009.1	NbNYC1a
Niben261Chr05g0953008.1	NbNYC1b
Niben261Chr03g0822045.1	NbNYC1c
Niben261Chr01g1541006.1	NbNYC1-LIKE
Niben261Chr19g0837002.1	NbCLD1
