ID	Name
Niben261Chr01g0142004.1	NbFTSH2b
Niben261Chr16g0919006.1	NbFTSH3a
Niben261Chr12g0309015.1	NbFTSH3b
Niben261Chr05g0823002.1	NbFTSH3c
Niben261Scf00681g0000004.1	NbFTSH3d
Niben261Chr17g1537005.1	NbFTSH4a
Niben261Chr12g0654004.1	NbFTSH4b
Niben261Chr04g0271005.1	NbFTSH4c
Niben261Chr03g1517006.1	NbFTSH4d
Niben261Chr11g0691001.1	NbFTSH5a
Niben261Chr07g0249009.1	NbFTSH5b
Niben261Chr06g1234012.1	NbFTSH5c
Niben261Chr03g0186007.1	NbFTSH5d
Niben261Chr07g1020004.1	NbFTSH6
Niben261Chr15g1458001.1	NbFTSH9a
Niben261Chr07g0729004.1	NbFTSH9b
Niben261Chr17g0266006.1	NbFTSHI2a
Niben261Chr16g1229012.1	NbFTSHI2b
Niben261Chr17g1103002.1	NbFTSHI3a
Niben261Chr04g0969011.1	NbFTSHI3b
Niben261Chr10g0872001.1	NbFTSHI4a
Niben261Chr05g0339002.1	NbFTSHI4b
Niben261Chr13g1387021.1	NbKATANIN1a
Niben261Chr08g1279003.1	NbKATANIN1b
Niben261Chr16g0395001.1	NbKATANIN1c
Niben261Chr03g0395006.1	NbNbAAA-type1a
Niben261Scf00774g0000006.1	NbNbAAA-type1b
Niben261Chr08g0302005.1	NbNbAAA-type2a
Niben261Chr06g0633012.1	NbNbAAA-type2b
Niben261Chr04g1594006.1	NbNbAAA-type3a
Niben261Chr13g0585004.1	NbNbAAA-type3b
Niben261Chr11g0712028.1	NbNbAAA-type4a
Niben261Chr10g0005006.1	NbNbAAA-type4b
Niben261Chr09g0435013.1	NbNbAAA-type4c
Niben261Chr03g0202033.1	NbNbAAA-type4d
Niben261Chr03g0202031.1	NbNbAAA-type4e
Niben261Chr03g0202014.1	NbNbAAA-type4f
Niben261Chr15g1505026.1	NbPEX6
Niben261Chr11g1140009.1	NbPLOOP1a
Niben261Chr05g0466001.1	NbPLOOP1b
Niben261Chr05g0466002.1	NbPLOOP1c
Niben261Chr08g0462001.1	NbPLOOP2a
Niben261Chr06g0794012.1	NbPLOOP2b
Niben261Chr17g0323004.1	NbRPT1a
Niben261Chr16g1292005.1	NbRPT1b
Niben261Chr13g0831007.1	NbRPT1c
Niben261Chr08g1348008.1	NbRPT1d
Niben261Chr17g1351008.1	NbRPT2a
Niben261Chr13g0632009.1	NbRPT2b
Niben261Chr04g1620016.1	NbRPT2c
Niben261Chr04g0069004.1	NbRPT2d
Niben261Scf10163g0000005.1	NbRPT2e
Niben261Chr16g1117009.1	NbRPT3a
Niben261Chr16g0937005.1	NbRPT3b
Niben261Chr15g1476008.1	NbRPT3c
Niben261Chr13g0661008.1	NbRPT3d
Niben261Chr12g0480008.1	NbRPT3e
Niben261Chr07g0724001.1	NbRPT3f
Niben261Chr10g0466006.1	NbRPT4a
Niben261Chr09g1334021.1	NbRPT4b
Niben261Chr10g1336004.1	NbRPT5a
Niben261Chr09g0979017.1	NbRPT5b
Niben261Chr01g1557003.1	NbRPT5c
Niben261Chr03g0491009.1	NbRPT6a
Niben261Chr01g0934013.1	NbRPT6b
Niben261Chr01g0856001.1	NbRPT6c
